time,event_type,bot_id,rack_id,stop_index,exit_id,leg_type,from_node,to_node,travel_start,travel_end,distance_m,n_turns,travel_time_s,queue_delay_s,service_start,service_end,release_time_s,n_os_stop,n_os,n_stops,trip_start,trip_end,trip_duration_s,travel_distance_total,travel_time_total,queue_time_total,release_time_total,cycle_time_total
43.125,travel_leg,BOT_1,RACK_1,1.0,EXIT_2,receiving_to_first_exit,receiving,EXIT_2,13.5,43.125,20.5,2.0,29.625,,,,,,,,,,,,,,,
49.125,exit_stop_service,BOT_1,RACK_1,1.0,EXIT_2,,,,,,,,,0.0,43.125,49.125,6.0,1.0,,,,,,,,,,
62.125,travel_leg,BOT_6,RACK_6,1.0,EXIT_1,receiving_to_first_exit,receiving,EXIT_1,39.5,62.125,14.899999999999999,2.0,22.624999999999996,,,,,,,,,,,,,,,
68.125,exit_stop_service,BOT_6,RACK_6,1.0,EXIT_1,,,,,,,,,0.0,62.125,68.125,6.0,1.0,,,,,,,,,,
83.625,return_leg,BOT_1,RACK_1,1.0,EXIT_2,last_exit_to_return,EXIT_2,return,49.125,83.625,22.799999999999997,3.0,34.5,,,,,,,,,,,,,,,
83.625,trip_completed,BOT_1,RACK_1,,,,,,,,,,,,,,,,1.0,1.0,13.5,83.625,70.125,43.3,64.125,0.0,6.0,70.125
92.0,travel_leg,BOT_7,RACK_7,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,45.5,92.0,34.0,2.0,46.5,,,,,,,,,,,,,,,
95.625,return_leg,BOT_6,RACK_6,1.0,EXIT_1,last_exit_to_return,EXIT_1,return,68.125,95.625,17.2,3.0,27.499999999999996,,,,,,,,,,,,,,,
95.625,trip_completed,BOT_6,RACK_6,,,,,,,,,,,,,,,,1.0,1.0,39.5,95.625,56.125,32.099999999999994,50.12499999999999,0.0,6.0,56.125
98.0,exit_stop_service,BOT_7,RACK_7,1.0,EXIT_22,,,,,,,,,0.0,92.0,98.0,6.0,1.0,,,,,,,,,,
108.5,travel_leg,BOT_8,RACK_8,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,62.0,108.5,34.0,2.0,46.5,,,,,,,,,,,,,,,
114.5,exit_stop_service,BOT_8,RACK_8,1.0,EXIT_22,,,,,,,,,0.0,108.5,114.5,6.0,1.0,,,,,,,,,,
116.12500000000001,travel_leg,BOT_4,RACK_3,1.0,EXIT_10,receiving_to_first_exit,receiving,EXIT_10,30.5,116.12500000000001,65.30000000000001,2.0,85.62500000000001,,,,,,,,,,,,,,,
117.0,travel_leg,BOT_2,RACK_2,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,15.0,117.0,78.4,2.0,102.0,,,,,,,,,,,,,,,
122.12500000000001,exit_stop_service,BOT_4,RACK_3,1.0,EXIT_10,,,,,,,,,0.0,116.12500000000001,122.12500000000001,6.0,1.0,,,,,,,,,,
123.0,exit_stop_service,BOT_2,RACK_2,1.0,EXIT_28,,,,,,,,,0.0,117.0,123.0,6.0,1.0,,,,,,,,,,
142.25,travel_leg,BOT_14,RACK_14,1.0,EXIT_21,receiving_to_first_exit,receiving,EXIT_21,105.0,142.25,26.599999999999994,2.0,37.24999999999999,,,,,,,,,,,,,,,
145.75,travel_leg,BOT_11,RACK_11,1.0,EXIT_23,receiving_to_first_exit,receiving,EXIT_23,90.0,145.75,41.4,2.0,55.74999999999999,,,,,,,,,,,,,,,
146.25,return_leg,BOT_7,RACK_7,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,98.0,146.25,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
146.25,trip_completed,BOT_7,RACK_7,,,,,,,,,,,,,,,,1.0,1.0,45.5,146.25,100.75,67.8,94.75,0.0,6.0,100.75
148.25,exit_stop_service,BOT_14,RACK_14,1.0,EXIT_21,,,,,,,,,0.0,142.25,148.25,6.0,1.0,,,,,,,,,,
149.75,travel_leg,BOT_17,RACK_17,1.0,EXIT_21,receiving_to_first_exit,receiving,EXIT_21,112.5,149.75,26.599999999999994,2.0,37.24999999999999,,,,,,,,,,,,,,,
151.75,exit_stop_service,BOT_11,RACK_11,1.0,EXIT_23,,,,,,,,,0.0,145.75,151.75,6.0,1.0,,,,,,,,,,
154.12499999999997,travel_leg,BOT_3,RACK_4,1.0,EXIT_16,receiving_to_first_exit,receiving,EXIT_16,26.5,154.12499999999997,98.89999999999998,2.0,127.62499999999997,,,,,,,,,,,,,,,
155.75,exit_stop_service,BOT_17,RACK_17,1.0,EXIT_21,,,,,,,,,0.0,149.75,155.75,6.0,1.0,,,,,,,,,,
158.0,travel_leg,BOT_16,RACK_16,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,111.5,158.0,34.0,2.0,46.5,,,,,,,,,,,,,,,
160.12499999999997,exit_stop_service,BOT_3,RACK_4,1.0,EXIT_16,,,,,,,,,0.0,154.12499999999997,160.12499999999997,6.0,1.0,,,,,,,,,,
162.75,return_leg,BOT_8,RACK_8,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,114.5,162.75,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
162.75,trip_completed,BOT_8,RACK_8,,,,,,,,,,,,,,,,1.0,1.0,62.0,162.75,100.75,67.8,94.75,0.0,6.0,100.75
164.0,exit_stop_service,BOT_16,RACK_16,1.0,EXIT_22,,,,,,,,,0.0,158.0,164.0,6.0,1.0,,,,,,,,,,
172.62499999999994,travel_leg,BOT_5,RACK_5,1.0,EXIT_18,receiving_to_first_exit,receiving,EXIT_18,31.0,172.62499999999994,110.09999999999997,2.0,141.62499999999994,,,,,,,,,,,,,,,
173.0,travel_leg,BOT_10,RACK_10,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,71.0,173.0,78.4,2.0,102.0,,,,,,,,,,,,,,,
173.75,travel_leg,BOT_9,RACK_9,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,62.5,173.75,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
178.62499999999994,exit_stop_service,BOT_5,RACK_5,1.0,EXIT_18,,,,,,,,,0.0,172.62499999999994,178.62499999999994,6.0,1.0,,,,,,,,,,
179.0,exit_stop_service,BOT_10,RACK_10,1.0,EXIT_28,,,,,,,,,0.0,173.0,179.0,6.0,1.0,,,,,,,,,,
179.75,exit_stop_service,BOT_9,RACK_9,1.0,EXIT_29,,,,,,,,,0.0,173.75,179.75,6.0,1.0,,,,,,,,,,
180.125,travel_leg,BOT_4,RACK_3,2.0,EXIT_18,between_exits,EXIT_10,EXIT_18,122.12500000000001,180.125,40.0,4.0,58.0,,,,,,,,,,,,,,,
186.125,exit_stop_service,BOT_4,RACK_3,2.0,EXIT_18,,,,,,,,,0.0,180.125,186.125,6.0,1.0,,,,,,,,,,
187.25,return_leg,BOT_14,RACK_14,1.0,EXIT_21,last_exit_to_return,EXIT_21,return,148.25,187.25,26.4,3.0,38.99999999999999,,,,,,,,,,,,,,,
187.25,trip_completed,BOT_14,RACK_14,,,,,,,,,,,,,,,,1.0,1.0,105.0,187.25,82.25,52.99999999999999,76.24999999999999,0.0,6.0,82.25
191.75,travel_leg,BOT_12,RACK_12,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,99.0,191.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
192.625,travel_leg,BOT_22,RACK_22,1.0,EXIT_3,receiving_to_first_exit,receiving,EXIT_3,156.0,192.625,26.1,2.0,36.625,,,,,,,,,,,,,,,
194.75,return_leg,BOT_17,RACK_17,1.0,EXIT_21,last_exit_to_return,EXIT_21,return,155.75,194.75,26.4,3.0,38.99999999999999,,,,,,,,,,,,,,,
194.75,trip_completed,BOT_17,RACK_17,,,,,,,,,,,,,,,,1.0,1.0,112.5,194.75,82.25,52.99999999999999,76.24999999999999,0.0,6.0,82.25
197.75,exit_stop_service,BOT_12,RACK_12,1.0,EXIT_27,,,,,,,,,0.0,191.75,197.75,6.0,1.0,,,,,,,,,,
198.625,exit_stop_service,BOT_22,RACK_22,1.0,EXIT_3,,,,,,,,,0.0,192.625,198.625,6.0,1.0,,,,,,,,,,
199.125,travel_leg,BOT_15,RACK_15,1.0,EXIT_11,receiving_to_first_exit,receiving,EXIT_11,106.5,199.125,70.9,2.0,92.625,,,,,,,,,,,,,,,
200.5,travel_leg,BOT_26,RACK_26,1.0,EXIT_20,receiving_to_first_exit,receiving,EXIT_20,172.5,200.5,19.2,2.0,27.999999999999996,,,,,,,,,,,,,,,
205.125,exit_stop_service,BOT_15,RACK_15,1.0,EXIT_11,,,,,,,,,0.0,199.125,205.125,6.0,1.0,,,,,,,,,,
205.5,travel_leg,BOT_13,RACK_13,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,103.5,205.5,78.4,2.0,102.0,,,,,,,,,,,,,,,
206.5,exit_stop_service,BOT_26,RACK_26,1.0,EXIT_20,,,,,,,,,0.0,200.5,206.5,6.0,1.0,,,,,,,,,,
209.25,return_leg,BOT_11,RACK_11,1.0,EXIT_23,last_exit_to_return,EXIT_23,return,151.75,209.25,41.199999999999996,3.0,57.49999999999999,,,,,,,,,,,,,,,
209.25,trip_completed,BOT_11,RACK_11,,,,,,,,,,,,,,,,1.0,1.0,90.0,209.25,119.25,82.6,113.24999999999999,0.0,6.0,119.25
210.75,travel_leg,BOT_18,RACK_18,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,118.0,210.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
211.5,exit_stop_service,BOT_13,RACK_13,1.0,EXIT_28,,,,,,,,,0.0,205.5,211.5,6.0,1.0,,,,,,,,,,
212.25,return_leg,BOT_16,RACK_16,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,164.0,212.25,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
212.25,trip_completed,BOT_16,RACK_16,,,,,,,,,,,,,,,,1.0,1.0,111.5,212.25,100.75,67.8,94.75,0.0,6.0,100.75
215.0,travel_leg,BOT_24,RACK_24,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,168.5,215.0,34.0,2.0,46.5,,,,,,,,,,,,,,,
216.75,exit_stop_service,BOT_18,RACK_18,1.0,EXIT_27,,,,,,,,,0.0,210.75,216.75,6.0,1.0,,,,,,,,,,
221.0,exit_stop_service,BOT_24,RACK_24,1.0,EXIT_22,,,,,,,,,0.0,215.0,221.0,6.0,1.0,,,,,,,,,,
226.75,return_leg,BOT_2,RACK_2,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,123.0,226.75,78.2,3.0,103.75,,,,,,,,,,,,,,,
226.75,trip_completed,BOT_2,RACK_2,,,,,,,,,,,,,,,,1.0,1.0,15.0,226.75,211.75,156.60000000000002,205.75,0.0,6.0,211.75
234.625,travel_leg,BOT_31,RACK_31,1.0,EXIT_5,receiving_to_first_exit,receiving,EXIT_5,184.0,234.625,37.300000000000004,2.0,50.625,,,,,,,,,,,,,,,
236.25,return_leg,BOT_26,RACK_26,1.0,EXIT_20,last_exit_to_return,EXIT_20,return,206.5,236.25,19.0,3.0,29.75,,,,,,,,,,,,,,,
236.25,trip_completed,BOT_26,RACK_26,,,,,,,,,,,,,,,,1.0,1.0,172.5,236.25,63.75,38.2,57.75,0.0,6.0,63.75
238.625,travel_leg,BOT_19,RACK_19,1.0,EXIT_14,receiving_to_first_exit,receiving,EXIT_14,125.0,238.625,87.69999999999999,2.0,113.62499999999999,,,,,,,,,,,,,,,
240.125,return_leg,BOT_22,RACK_22,1.0,EXIT_3,last_exit_to_return,EXIT_3,return,198.625,240.125,28.4,3.0,41.49999999999999,,,,,,,,,,,,,,,
240.125,trip_completed,BOT_22,RACK_22,,,,,,,,,,,,,,,,1.0,1.0,156.0,240.125,84.125,54.5,78.125,0.0,6.0,84.125
240.625,exit_stop_service,BOT_31,RACK_31,1.0,EXIT_5,,,,,,,,,0.0,234.625,240.625,6.0,1.0,,,,,,,,,,
241.25,travel_leg,BOT_20,RACK_20,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,148.5,241.25,71.0,2.0,92.75,,,,,,,,,,,,,,,
244.625,exit_stop_service,BOT_19,RACK_19,1.0,EXIT_14,,,,,,,,,0.0,238.625,244.625,6.0,1.0,,,,,,,,,,
245.625,travel_leg,BOT_33,RACK_33,1.0,EXIT_1,receiving_to_first_exit,receiving,EXIT_1,223.0,245.625,14.899999999999999,2.0,22.624999999999996,,,,,,,,,,,,,,,
247.25,exit_stop_service,BOT_20,RACK_20,1.0,EXIT_27,,,,,,,,,0.0,241.25,247.25,6.0,1.0,,,,,,,,,,
251.625,exit_stop_service,BOT_33,RACK_33,1.0,EXIT_1,,,,,,,,,0.0,245.625,251.625,6.0,1.0,,,,,,,,,,
257.5,travel_leg,BOT_27,RACK_27,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,174.0,257.5,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
263.5,exit_stop_service,BOT_27,RACK_27,1.0,EXIT_26,,,,,,,,,0.0,257.5,263.5,6.0,1.0,,,,,,,,,,
265.75,travel_leg,BOT_21,RACK_21,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,154.5,265.75,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
266.125,travel_leg,BOT_29,RACK_29,1.0,EXIT_10,receiving_to_first_exit,receiving,EXIT_10,180.5,266.125,65.30000000000001,2.0,85.62500000000001,,,,,,,,,,,,,,,
269.25,return_leg,BOT_24,RACK_24,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,221.0,269.25,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
269.25,trip_completed,BOT_24,RACK_24,,,,,,,,,,,,,,,,1.0,1.0,168.5,269.25,100.75,67.8,94.75,0.0,6.0,100.75
271.75,exit_stop_service,BOT_21,RACK_21,1.0,EXIT_29,,,,,,,,,0.0,265.75,271.75,6.0,1.0,,,,,,,,,,
272.125,exit_stop_service,BOT_29,RACK_29,1.0,EXIT_10,,,,,,,,,0.0,266.125,272.125,6.0,1.0,,,,,,,,,,
273.75,travel_leg,BOT_30,RACK_30,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,181.0,273.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
279.125,return_leg,BOT_33,RACK_33,1.0,EXIT_1,last_exit_to_return,EXIT_1,return,251.625,279.125,17.2,3.0,27.499999999999996,,,,,,,,,,,,,,,
279.125,trip_completed,BOT_33,RACK_33,,,,,,,,,,,,,,,,1.0,1.0,223.0,279.125,56.125,32.099999999999994,50.12499999999999,0.0,6.0,56.125
279.75,exit_stop_service,BOT_30,RACK_30,1.0,EXIT_27,,,,,,,,,0.0,273.75,279.75,6.0,1.0,,,,,,,,,,
282.75,return_leg,BOT_10,RACK_10,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,179.0,282.75,78.2,3.0,103.75,,,,,,,,,,,,,,,
282.75,trip_completed,BOT_10,RACK_10,,,,,,,,,,,,,,,,1.0,1.0,71.0,282.75,211.75,156.60000000000002,205.75,0.0,6.0,211.75
291.125,travel_leg,BOT_7,RACK_41,1.0,EXIT_1,receiving_to_first_exit,receiving,EXIT_1,268.5,291.125,14.899999999999999,2.0,22.624999999999996,,,,,,,,,,,,,,,
291.5,travel_leg,BOT_25,RACK_25,1.0,EXIT_30,receiving_to_first_exit,receiving,EXIT_30,171.0,291.5,93.20000000000002,2.0,120.50000000000001,,,,,,,,,,,,,,,
292.25,return_leg,BOT_12,RACK_12,1.0,EXIT_27,last_exit_to_return,EXIT_27,return,197.75,292.25,70.8,3.0,94.49999999999999,,,,,,,,,,,,,,,
292.25,trip_completed,BOT_12,RACK_12,,,,,,,,,,,,,,,,1.0,1.0,99.0,292.25,193.25,141.8,187.25,0.0,6.0,193.25
292.6249999999999,return_leg,BOT_3,RACK_4,1.0,EXIT_16,last_exit_to_return,EXIT_16,return,160.12499999999997,292.6249999999999,101.19999999999997,3.0,132.49999999999994,,,,,,,,,,,,,,,
292.6249999999999,trip_completed,BOT_3,RACK_4,,,,,,,,,,,,,,,,1.0,1.0,26.5,292.6249999999999,266.1249999999999,200.09999999999997,260.1249999999999,0.0,6.0,266.1249999999999
292.75,return_leg,BOT_9,RACK_9,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,179.75,292.75,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
292.75,trip_completed,BOT_9,RACK_9,,,,,,,,,,,,,,,,1.0,1.0,62.5,292.75,230.25,171.40000000000003,224.25,0.0,6.0,230.25
296.125,return_leg,BOT_31,RACK_31,1.0,EXIT_5,last_exit_to_return,EXIT_5,return,240.625,296.125,39.6,3.0,55.5,,,,,,,,,,,,,,,
296.125,trip_completed,BOT_31,RACK_31,,,,,,,,,,,,,,,,1.0,1.0,184.0,296.125,112.125,76.9,106.125,0.0,6.0,112.125
296.5,travel_leg,BOT_32,RACK_32,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,213.0,296.5,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
297.125,exit_stop_service,BOT_7,RACK_41,1.0,EXIT_1,,,,,,,,,0.0,291.125,297.125,6.0,1.0,,,,,,,,,,
297.5,exit_stop_service,BOT_25,RACK_25,1.0,EXIT_30,,,,,,,,,0.0,291.5,297.5,6.0,1.0,,,,,,,,,,
299.12499999999994,travel_leg,BOT_23,RACK_23,1.0,EXIT_18,receiving_to_first_exit,receiving,EXIT_18,157.5,299.12499999999994,110.09999999999997,2.0,141.62499999999994,,,,,,,,,,,,,,,
302.5,exit_stop_service,BOT_32,RACK_32,1.0,EXIT_26,,,,,,,,,0.0,296.5,302.5,6.0,1.0,,,,,,,,,,
302.625,return_leg,BOT_15,RACK_15,1.0,EXIT_11,last_exit_to_return,EXIT_11,return,205.125,302.625,73.2,3.0,97.5,,,,,,,,,,,,,,,
302.625,trip_completed,BOT_15,RACK_15,,,,,,,,,,,,,,,,1.0,1.0,106.5,302.625,196.125,144.10000000000002,190.125,0.0,6.0,196.125
305.12499999999994,exit_stop_service,BOT_23,RACK_23,1.0,EXIT_18,,,,,,,,,0.0,299.12499999999994,305.12499999999994,6.0,1.0,,,,,,,,,,
311.25,return_leg,BOT_18,RACK_18,1.0,EXIT_27,last_exit_to_return,EXIT_27,return,216.75,311.25,70.8,3.0,94.49999999999999,,,,,,,,,,,,,,,
311.25,trip_completed,BOT_18,RACK_18,,,,,,,,,,,,,,,,1.0,1.0,118.0,311.25,193.25,141.8,187.25,0.0,6.0,193.25
312.5,travel_leg,BOT_34,RACK_34,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,229.0,312.5,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
313.25,travel_leg,BOT_37,RACK_37,1.0,EXIT_25,receiving_to_first_exit,receiving,EXIT_25,239.0,313.25,56.19999999999999,2.0,74.24999999999999,,,,,,,,,,,,,,,
315.25,return_leg,BOT_13,RACK_13,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,211.5,315.25,78.2,3.0,103.75,,,,,,,,,,,,,,,
315.25,trip_completed,BOT_13,RACK_13,,,,,,,,,,,,,,,,1.0,1.0,103.5,315.25,211.75,156.60000000000002,205.75,0.0,6.0,211.75
318.5,exit_stop_service,BOT_34,RACK_34,1.0,EXIT_26,,,,,,,,,0.0,312.5,318.5,6.0,1.0,,,,,,,,,,
318.62499999999994,travel_leg,BOT_28,RACK_28,1.0,EXIT_18,receiving_to_first_exit,receiving,EXIT_18,177.0,318.62499999999994,110.09999999999997,2.0,141.62499999999994,,,,,,,,,,,,,,,
319.25,exit_stop_service,BOT_37,RACK_37,1.0,EXIT_25,,,,,,,,,0.0,313.25,319.25,6.0,1.0,,,,,,,,,,
324.5,travel_leg,BOT_14,RACK_43,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,278.0,324.5,34.0,2.0,46.5,,,,,,,,,,,,,,,
324.62499999999994,exit_stop_service,BOT_28,RACK_28,1.0,EXIT_18,,,,,,,,,0.0,318.62499999999994,324.62499999999994,6.0,1.0,,,,,,,,,,
324.625,return_leg,BOT_7,RACK_41,1.0,EXIT_1,last_exit_to_return,EXIT_1,return,297.125,324.625,17.2,3.0,27.499999999999996,,,,,,,,,,,,,,,
324.625,trip_completed,BOT_7,RACK_41,,,,,,,,,,,,,,,,1.0,1.0,268.5,324.625,56.125,32.099999999999994,50.12499999999999,0.0,6.0,56.125
325.1249999999999,return_leg,BOT_5,RACK_5,1.0,EXIT_18,last_exit_to_return,EXIT_18,return,178.62499999999994,325.1249999999999,112.39999999999996,3.0,146.49999999999994,,,,,,,,,,,,,,,
325.1249999999999,trip_completed,BOT_5,RACK_5,,,,,,,,,,,,,,,,1.0,1.0,31.0,325.1249999999999,294.1249999999999,222.49999999999994,288.1249999999999,0.0,6.0,294.1249999999999
330.5,exit_stop_service,BOT_14,RACK_43,1.0,EXIT_22,,,,,,,,,0.0,324.5,330.5,6.0,1.0,,,,,,,,,,
332.62499999999994,return_leg,BOT_4,RACK_3,2.0,EXIT_18,last_exit_to_return,EXIT_18,return,186.125,332.62499999999994,112.39999999999996,3.0,146.49999999999994,,,,,,,,,,,,,,,
332.62499999999994,trip_completed,BOT_4,RACK_3,,,,,,,,,,,,,,,,2.0,2.0,30.5,332.62499999999994,302.12499999999994,217.7,290.12499999999994,0.0,12.0,302.12499999999994
334.125,travel_leg,BOT_35,RACK_35,1.0,EXIT_12,receiving_to_first_exit,receiving,EXIT_12,234.5,334.125,76.5,2.0,99.625,,,,,,,,,,,,,,,
340.125,exit_stop_service,BOT_35,RACK_35,1.0,EXIT_12,,,,,,,,,0.0,334.125,340.125,6.0,1.0,,,,,,,,,,
341.25,travel_leg,BOT_2,RACK_47,1.0,EXIT_21,receiving_to_first_exit,receiving,EXIT_21,304.0,341.25,26.599999999999994,2.0,37.24999999999999,,,,,,,,,,,,,,,
341.75,return_leg,BOT_20,RACK_20,1.0,EXIT_27,last_exit_to_return,EXIT_27,return,247.25,341.75,70.8,3.0,94.49999999999999,,,,,,,,,,,,,,,
341.75,trip_completed,BOT_20,RACK_20,,,,,,,,,,,,,,,,1.0,1.0,148.5,341.75,193.25,141.8,187.25,0.0,6.0,193.25
347.25,exit_stop_service,BOT_2,RACK_47,1.0,EXIT_21,,,,,,,,,0.0,341.25,347.25,6.0,1.0,,,,,,,,,,
348.0,travel_leg,BOT_6,RACK_40,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,264.5,348.0,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
348.75,return_leg,BOT_27,RACK_27,1.0,EXIT_26,last_exit_to_return,EXIT_26,return,263.5,348.75,63.39999999999999,3.0,85.24999999999999,,,,,,,,,,,,,,,
348.75,trip_completed,BOT_27,RACK_27,,,,,,,,,,,,,,,,1.0,1.0,174.0,348.75,174.75,126.99999999999999,168.74999999999997,0.0,6.0,174.75
349.625,travel_leg,BOT_11,RACK_45,1.0,EXIT_6,receiving_to_first_exit,receiving,EXIT_6,292.0,349.625,42.900000000000006,2.0,57.62500000000001,,,,,,,,,,,,,,,
349.75,travel_leg,BOT_1,RACK_39,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,257.0,349.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
354.0,exit_stop_service,BOT_6,RACK_40,1.0,EXIT_26,,,,,,,,,0.0,348.0,354.0,6.0,1.0,,,,,,,,,,
355.625,exit_stop_service,BOT_11,RACK_45,1.0,EXIT_6,,,,,,,,,0.0,349.625,355.625,6.0,1.0,,,,,,,,,,
355.75,exit_stop_service,BOT_1,RACK_39,1.0,EXIT_27,,,,,,,,,0.0,349.75,355.75,6.0,1.0,,,,,,,,,,
362.625,return_leg,BOT_29,RACK_29,1.0,EXIT_10,last_exit_to_return,EXIT_10,return,272.125,362.625,67.60000000000001,3.0,90.5,,,,,,,,,,,,,,,
362.625,trip_completed,BOT_29,RACK_29,,,,,,,,,,,,,,,,1.0,1.0,180.5,362.625,182.125,132.90000000000003,176.125,0.0,6.0,182.125
363.125,return_leg,BOT_19,RACK_19,1.0,EXIT_14,last_exit_to_return,EXIT_14,return,244.625,363.125,89.99999999999999,3.0,118.49999999999997,,,,,,,,,,,,,,,
363.125,trip_completed,BOT_19,RACK_19,,,,,,,,,,,,,,,,1.0,1.0,125.0,363.125,238.125,177.7,232.12499999999994,0.0,6.0,238.125
363.25,travel_leg,BOT_38,RACK_38,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,252.0,363.25,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
367.25,travel_leg,BOT_36,RACK_36,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,237.5,367.25,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
369.25,exit_stop_service,BOT_38,RACK_38,1.0,EXIT_29,,,,,,,,,0.0,363.25,369.25,6.0,1.0,,,,,,,,,,
373.25,exit_stop_service,BOT_36,RACK_36,1.0,EXIT_31,,,,,,,,,0.0,367.25,373.25,6.0,1.0,,,,,,,,,,
374.25,return_leg,BOT_30,RACK_30,1.0,EXIT_27,last_exit_to_return,EXIT_27,return,279.75,374.25,70.8,3.0,94.49999999999999,,,,,,,,,,,,,,,
374.25,trip_completed,BOT_30,RACK_30,,,,,,,,,,,,,,,,1.0,1.0,181.0,374.25,193.25,141.8,187.25,0.0,6.0,193.25
378.75,return_leg,BOT_14,RACK_43,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,330.5,378.75,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
378.75,trip_completed,BOT_14,RACK_43,,,,,,,,,,,,,,,,1.0,1.0,278.0,378.75,100.75,67.8,94.75,0.0,6.0,100.75
381.0,travel_leg,BOT_9,RACK_55,1.0,EXIT_20,receiving_to_first_exit,receiving,EXIT_20,353.0,381.0,19.2,2.0,27.999999999999996,,,,,,,,,,,,,,,
384.75,return_leg,BOT_21,RACK_21,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,271.75,384.75,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
384.75,trip_completed,BOT_21,RACK_21,,,,,,,,,,,,,,,,1.0,1.0,154.5,384.75,230.25,171.40000000000003,224.25,0.0,6.0,230.25
386.25,return_leg,BOT_2,RACK_47,1.0,EXIT_21,last_exit_to_return,EXIT_21,return,347.25,386.25,26.4,3.0,38.99999999999999,,,,,,,,,,,,,,,
386.25,trip_completed,BOT_2,RACK_47,,,,,,,,,,,,,,,,1.0,1.0,304.0,386.25,82.25,52.99999999999999,76.24999999999999,0.0,6.0,82.25
387.0,exit_stop_service,BOT_9,RACK_55,1.0,EXIT_20,,,,,,,,,0.0,381.0,387.0,6.0,1.0,,,,,,,,,,
387.75,return_leg,BOT_32,RACK_32,1.0,EXIT_26,last_exit_to_return,EXIT_26,return,302.5,387.75,63.39999999999999,3.0,85.24999999999999,,,,,,,,,,,,,,,
387.75,trip_completed,BOT_32,RACK_32,,,,,,,,,,,,,,,,1.0,1.0,213.0,387.75,174.75,126.99999999999999,168.74999999999997,0.0,6.0,174.75
395.25,return_leg,BOT_37,RACK_37,1.0,EXIT_25,last_exit_to_return,EXIT_25,return,319.25,395.25,55.99999999999999,3.0,75.99999999999999,,,,,,,,,,,,,,,
395.25,trip_completed,BOT_37,RACK_37,,,,,,,,,,,,,,,,1.0,1.0,239.0,395.25,156.25,112.19999999999999,150.24999999999997,0.0,6.0,156.25
398.25,travel_leg,BOT_8,RACK_42,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,268.5,398.25,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
